"Kernel Name","void tkfa4::bwd_cute16_kernel_candidate::detail::main_kernel_causal_cta2_fused_dense_role_split<(bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)0, (bool)1, (bool)1, (bool)1, __nv_bfloat16, (bool)1, (bool)0, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (int)64, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)0, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)0, (int)-1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)0, (bool)1, (bool)0, (bool)1, (bool)1, (bool)1, (bool)1, (bool)0, (bool)0, (bool)1, (bool)0, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)0, (bool)0, (bool)1, (bool)0, (int)0, (bool)0, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (bool)1, (int)5, (bool)1, (bool)1>(tkfa4::bwd_cute16_kernel_candidate::detail::cta2_fused_dense_globals_t<T18, T25, T114>)",
"Address","Source","Warp Stall Sampling (All Samples)","Warp Stall Sampling (Not-issued Samples)","# Samples","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Derivative Avg. Predicated-On Threads Executed","Avg. Predicated-On Threads Unexecuted","Divergent Branches","Address Space","Access Operation","Access Size","L1 Tag Requests Global","L1 Conflicts Shared N-Way","L1 Wavefronts Shared Excessive","L1 Wavefronts Shared","L1 Wavefronts Shared Ideal","L2 Theoretical Sectors Global Excessive","L2 Theoretical Sectors Global","L2 Theoretical Sectors Global Ideal","L2 Theoretical Sectors Local","L2 Explicit Evict Policies","L2 Explicit Hit Policy Evict First","L2 Explicit Hit Policy Evict Last","L2 Explicit Hit Policy Evict Normal","L2 Explicit Hit Policy Evict Normal Demote","L2 Explicit Miss Policy Evict First","L2 Explicit Miss Policy Evict Normal","stall_barrier","stall_branch_resolving","stall_dispatch","stall_drain","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_branch_resolving (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)"
"0xfffbb15dfcf0","      SHFL.IDX PT, R102, R100, R74, 0x1f","1","0","1","2048","65536","65536","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15dfd00","      SHFL.IDX PT, R103, R101, R74, 0x1f","0","0","0","2048","65536","65536","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15dfd10","      SHFL.IDX PT, R106, R104, R74, 0x1f","2","2","2","2048","65536","65536","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0xfffbb15dfd20","      SHFL.IDX PT, R107, R105, R74, 0x1f","0","0","0","2048","65536","65536","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15dfd30","      SHFL.IDX PT, R110, R108, R74, 0x1f","1","0","1","2048","65536","65536","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15dfd40","      SHFL.IDX PT, R111, R109, R74, 0x1f","0","0","0","2048","65536","65536","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15dfd50","      SHFL.IDX PT, R114, R112, R74, 0x1f","0","0","0","2048","65536","65536","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15dfd60","      SHFL.IDX PT, R115, R113, R74, 0x1f","0","0","0","2048","65536","65536","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15dfd70","      SHFL.IDX PT, R122, R120, R74, 0x1f","0","0","0","2048","65536","65536","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15dfd80","      SHFL.IDX PT, R123, R121, R74, 0x1f","0","0","0","2048","65536","65536","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15dfd90","@!P4  STG.E.128 desc[UR24][R76.64+0x80], R4","0","0","0","2048","65536","32768","32","16","16","16","0","Global","Store","128","16384","0","0","0","0","0","16384","16384","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15dfda0","@!P4  STG.E.128 desc[UR24][R76.64+0xa0], R8","0","0","0","2048","65536","32768","32","16","0","16","0","Global","Store","128","16384","0","0","0","0","0","16384","16384","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15dfdb0","@!P4  STG.E.128 desc[UR24][R76.64+0xc0], R12","1","1","1","2048","65536","32768","32","16","0","16","0","Global","Store","128","16384","0","0","0","0","0","16384","16384","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0xfffbb15dfdc0","@!P4  STG.E.128 desc[UR24][R76.64+0xe0], R16","0","0","0","2048","65536","32768","32","16","0","16","0","Global","Store","128","16384","0","0","0","0","0","16384","16384","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15dfdd0","@!P4  STG.E.128 desc[UR24][R82.64+0x80], R20","4","4","4","2048","65536","32768","32","16","0","16","0","Global","Store","128","16384","0","0","0","0","0","16384","16384","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1"
"0xfffbb15dfde0","@!P4  STG.E.128 desc[UR24][R82.64+0xa0], R24","0","0","0","2048","65536","32768","32","16","0","16","0","Global","Store","128","16384","0","0","0","0","0","16384","16384","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15dfdf0","@!P4  STG.E.128 desc[UR24][R82.64+0xc0], R28","0","0","0","2048","65536","32768","32","16","0","16","0","Global","Store","128","16384","0","0","0","0","0","16384","16384","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15dfe00","@!P4  STG.E.128 desc[UR24][R82.64+0xe0], R84","1","1","1","2048","65536","32768","32","16","0","16","0","Global","Store","128","16384","0","0","0","0","0","16384","16384","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0xfffbb15dfe10","@!P4  STG.E.128 desc[UR24][R80.64+0x80], R88","0","0","0","2048","65536","32768","32","16","0","16","0","Global","Store","128","16384","0","0","0","0","0","16384","16384","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15dfe20","@!P4  STG.E.128 desc[UR24][R80.64+0xa0], R92","2","2","2","2048","65536","32768","32","16","0","16","0","Global","Store","128","16384","0","0","0","0","0","16384","16384","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0xfffbb15dfe30","@!P4  STG.E.128 desc[UR24][R80.64+0xc0], R96","1","1","1","2048","65536","32768","32","16","0","16","0","Global","Store","128","16384","0","0","0","0","0","16384","16384","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0xfffbb15dfe40","@!P4  STG.E.128 desc[UR24][R80.64+0xe0], R100","0","0","0","2048","65536","32768","32","16","0","16","0","Global","Store","128","16384","0","0","0","0","0","16384","16384","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15dfe50","      LDTM.16dp256bit.x8 R36, tmem[UR4+0x100080]","1","0","1","2048","65536","65536","32","32","16","0","0","Tmem","Load","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15dfe60","@!P4  STG.E.128 desc[UR24][R78.64+0x80], R104","7","6","7","2048","65536","32768","32","16","16","16","0","Global","Store","128","16384","0","0","0","0","0","16384","16384","0","","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15dfe70","@!P4  STG.E.128 desc[UR24][R78.64+0xa0], R108","6","5","6","2048","65536","32768","32","16","0","16","0","Global","Store","128","16384","0","0","0","0","0","16384","16384","0","","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15dfe80","@!P4  STG.E.128 desc[UR24][R78.64+0xc0], R112","7","7","7","2048","65536","32768","32","16","0","16","0","Global","Store","128","16384","0","0","0","0","0","16384","16384","0","","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15dfe90","@!P4  STG.E.128 desc[UR24][R78.64+0xe0], R120","3","3","3","2048","65536","32768","32","16","0","16","0","Global","Store","128","16384","0","0","0","0","0","16384","16384","0","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1"
"0xfffbb15dfea0","      LDTM.16dp256bit.x8 R4, tmem[UR5+0x80]","8","8","8","2048","65536","65536","32","32","16","0","0","Tmem","Load","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15dfeb0","      NOP","0","0","0","2048","65536","65536","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15dfec0","      LDG.E R72, desc[UR24][R72.64+0xc]","1","0","1","2048","65536","65536","32","32","0","0","0","Global","Load","32","2048","0","0","0","0","0","2048","2048","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15dfed0","@!P1  VIADD R68, R68, 0x38830","0","0","0","2048","65536","512","32","0","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15dfee0","@!P1  LEA R3, R3, R68, 0x18","0","0","0","2048","65536","512","32","0","0","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15dfef0","@!P1  PRMT R3, RZ, 0x654, R3","1","0","1","2048","65536","512","32","0","0","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15dff00","      FMUL2 R4, R4.F32x2.HI_LO, R72.F32","56","56","56","2048","65536","65536","32","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","56","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15dff10","      FMUL2 R8, R8.F32x2.HI_LO, R72.F32","0","0","0","2048","65536","65536","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15dff20","      FMUL2 R12, R12.F32x2.HI_LO, R72.F32","0","0","0","2048","65536","65536","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15dff30","      F2FP.BF16.F32.PACK_AB R4, R5, R4","1","0","1","2048","65536","65536","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15dff40","      FMUL2 R16, R16.F32x2.HI_LO, R72.F32","0","0","0","2048","65536","65536","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15dff50","      F2FP.BF16.F32.PACK_AB R8, R9, R8","0","0","0","2048","65536","65536","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15dff60","      FMUL2 R20, R20.F32x2.HI_LO, R72.F32","0","0","0","2048","65536","65536","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15dff70","      F2FP.BF16.F32.PACK_AB R12, R13, R12","0","0","0","2048","65536","65536","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15dff80","      FMUL2 R24, R24.F32x2.HI_LO, R72.F32","0","0","0","2048","65536","65536","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15dff90","      F2FP.BF16.F32.PACK_AB R16, R17, R16","0","0","0","2048","65536","65536","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15dffa0","      FMUL2 R28, R28.F32x2.HI_LO, R72.F32","0","0","0","2048","65536","65536","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15dffb0","      F2FP.BF16.F32.PACK_AB R20, R21, R20","0","0","0","2048","65536","65536","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15dffc0","      FMUL2 R32, R32.F32x2.HI_LO, R72.F32","1","0","1","2048","65536","65536","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15dffd0","      F2FP.BF16.F32.PACK_AB R24, R25, R24","1","0","1","2048","65536","65536","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15dffe0","      FMUL2 R6, R6.F32x2.HI_LO, R72.F32","0","0","0","2048","65536","65536","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15dfff0","      F2FP.BF16.F32.PACK_AB R28, R29, R28","1","0","1","2048","65536","65536","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15e0000","      FMUL2 R10, R10.F32x2.HI_LO, R72.F32","0","0","0","2048","65536","65536","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15e0010","      F2FP.BF16.F32.PACK_AB R32, R33, R32","0","0","0","2048","65536","65536","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15e0020","      FMUL2 R22, R22.F32x2.HI_LO, R72.F32","1","0","1","2048","65536","65536","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15e0030","      F2FP.BF16.F32.PACK_AB R21, R7, R6","0","0","0","2048","65536","65536","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15e0040","      FMUL2 R26, R26.F32x2.HI_LO, R72.F32","0","0","0","2048","65536","65536","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15e0050","      F2FP.BF16.F32.PACK_AB R25, R11, R10","1","0","1","2048","65536","65536","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15e0060","      FMUL2 R14, R14.F32x2.HI_LO, R72.F32","0","0","0","2048","65536","65536","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15e0070","      F2FP.BF16.F32.PACK_AB R69, R23, R22","0","0","0","2048","65536","65536","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15e0080","      FMUL2 R18, R18.F32x2.HI_LO, R72.F32","0","0","0","2048","65536","65536","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15e0090","      SHFL.IDX PT, R5, R4, R70, 0x1f","0","0","0","2048","65536","65536","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15e00a0","      FMUL2 R30, R30.F32x2.HI_LO, R72.F32","0","0","0","2048","65536","65536","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15e00b0","      F2FP.BF16.F32.PACK_AB R29, R15, R14","1","0","1","2048","65536","65536","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15e00c0","      FMUL2 R34, R34.F32x2.HI_LO, R72.F32","0","0","0","2048","65536","65536","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15e00d0","      F2FP.BF16.F32.PACK_AB R33, R19, R18","1","0","1","2048","65536","65536","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0xfffbb15e00e0","      FMUL2 R36, R36.F32x2.HI_LO, R72.F32","0","0","0","2048","65536","65536","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
